canonical_name,Year,entity_type,first_year,last_year,gold_lag1,silver_lag1,bronze_lag1,total_lag1,medal_won_binary_lag1,gold_lag2,silver_lag2,bronze_lag2,total_lag2,medal_won_binary_lag2,gold_lag3,silver_lag3,bronze_lag3,total_lag3,medal_won_binary_lag3,n_athletes_total,n_athletes_male,n_athletes_female,n_unique_events,athlete_growth_rate,is_host,is_host_next,is_host_prev,host_cycle_phase,years_since_last_host,total_events_this_year,n_sports_this_year,n_disciplines_this_year,n_new_events,n_discontinued_events,summary_index,n_obvious_advantage,n_general_advantage,n_potential_advantage,top_discipline_code,top_discipline_score,region,years_since_first_participation,n_olympiads_participated,has_multi_teams,n_multi_disciplines,y_gold,y_silver,y_bronze,y_total,y_any
Costa Rica,2024,country,1936,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,3,6,-0.666667,0,0,0,0,-1,297,48,68,6.0,25.0,0.0,0,0,5,ATH,0.0,Americas,88,17,0,0,0,0,0,0,0
Croatia,1992,country,1992,2024,,,,,,,,,,,,,,,,46,40,6,23,,0,0,0,0,-1,265,48,68,23.0,1.0,0.4,0,0,12,BKB,0.3,Europe,0,1,0,0,0,1,2,3,1
Croatia,1996,country,1992,2024,0.0,1.0,2.0,3.0,1.0,,,,,,,,,,,117,101,16,57,1.543478,0,0,0,0,-1,278,48,68,15.0,1.0,1.264705,0,0,15,WPO,0.6,Europe,4,2,0,0,1,1,0,2,1
Croatia,2000,country,1992,2024,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,,,,,,108,76,32,53,-0.076923,0,0,0,0,-1,299,48,68,24.0,4.0,0.34944,0,0,13,WPO,0.247059,Europe,8,3,0,0,1,0,1,2,1
Croatia,2004,country,1992,2024,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,1.0,100,76,24,57,-0.074074,0,0,0,0,-1,301,48,68,4.0,2.0,0.76205,0,0,15,HBL,0.5,Europe,12,4,0,0,1,2,2,5,1
Croatia,2008,country,1992,2024,1.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,125,95,30,66,0.25,0,0,0,0,-1,302,48,68,5.0,4.0,0.347304,0,0,16,HBL,0.205882,Europe,16,5,0,0,0,2,3,5,1
Croatia,2012,country,1992,2024,0.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,118,69,49,53,-0.056,0,0,0,0,-1,302,48,68,2.0,2.0,0.585468,0,0,17,WPO,0.227273,Europe,20,6,0,0,3,1,2,6,1
Croatia,2016,country,1992,2024,3.0,1.0,2.0,6.0,1.0,0.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,5.0,1.0,93,69,24,47,-0.211864,0,0,0,0,-1,306,48,68,5.0,1.0,0.627174,0,0,18,WPO,0.295455,Europe,24,7,0,0,5,3,2,10,1
Croatia,2020,country,1992,2024,5.0,3.0,2.0,10.0,1.0,3.0,1.0,2.0,6.0,1.0,0.0,2.0,3.0,5.0,1.0,74,49,25,47,-0.204301,0,0,0,0,-1,316,48,68,33.0,23.0,0.681413,0,0,17,WPO,0.209091,Europe,28,8,0,0,3,3,2,8,1
Croatia,2024,country,1992,2024,3.0,3.0,2.0,8.0,1.0,5.0,3.0,2.0,10.0,1.0,3.0,1.0,2.0,6.0,1.0,85,68,17,43,0.148649,0,0,0,0,-1,297,48,68,6.0,25.0,0.65574,0,0,16,WPO,0.204545,Europe,32,9,0,0,2,2,3,7,1
Cuba,1900,country,1900,2024,,,,,,,,,,,,,,,,2,2,0,2,,0,0,0,0,-1,97,47,66,65.0,12.0,0.228571,0,0,1,FEN,0.228571,Americas,0,1,0,0,1,1,0,2,1
Cuba,1904,country,1900,2024,1.0,1.0,0.0,2.0,1.0,,,,,,,,,,,6,6,0,5,2.0,0,0,0,0,-1,95,48,67,36.0,38.0,0.486275,0,0,2,FEN,0.486275,Americas,4,2,0,0,4,0,0,4,1
Cuba,1908,country,1900,2024,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,,,,,,0,0,0,0,,0,0,0,0,-1,104,48,67,35.0,26.0,,0,0,0,,,Americas,8,2,0,0,0,0,0,0,0
Cuba,1912,country,1900,2024,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,,,,,,0,0,0,0,,0,0,0,0,-1,102,48,67,25.0,28.0,,0,0,0,,,Americas,12,2,0,0,0,0,0,0,0
Cuba,1920,country,1900,2024,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,,,,,,0,0,0,0,,0,0,0,0,-1,156,48,67,58.0,4.0,,0,0,0,,,Americas,20,2,0,0,0,0,0,0,0
Cuba,1924,country,1900,2024,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,,,,,,13,13,0,3,1.166667,0,0,0,0,-1,126,45,62,12.0,42.0,0.0,0,0,2,FEN,0.0,Americas,24,3,0,0,0,0,0,0,0
Cuba,1928,country,1900,2024,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,2.0,1.0,1,1,0,1,-0.923077,0,0,0,0,-1,110,48,68,3.0,19.0,0.0,0,0,1,ATH,0.0,Americas,28,4,0,0,0,0,0,0,0
Cuba,1932,country,1900,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,3,3,0,1,2.0,0,0,0,0,-1,127,48,67,18.0,1.0,,0,0,0,,,Americas,32,5,0,0,0,0,0,0,0
Cuba,1936,country,1900,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,-1,129,48,67,4.0,2.0,,0,0,0,,,Americas,36,5,0,0,0,0,0,0,0
Cuba,1948,country,1900,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,112,0,31,36.333333,0,0,0,0,-1,136,48,68,9.0,2.0,0.12,0,0,12,SAL,0.12,Americas,48,6,0,0,0,1,0,1,1
Cuba,1952,country,1900,2024,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,57,0,23,-0.491071,0,0,0,0,-1,149,48,68,12.0,0.0,0.049412,0,0,8,SAL,0.049412,Americas,52,7,0,0,0,0,0,0,0
Cuba,1956,country,1900,2024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24,23,1,16,-0.578947,0,0,0,0,-1,149,48,68,2.0,2.0,0.027273,0,0,5,SAL,0.027273,Americas,56,8,0,0,0,0,0,0,0
Cuba,1960,country,1900,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,21,10,11,15,-0.125,0,0,0,0,-1,152,48,67,6.0,3.0,0.0,0,0,8,ATH,0.0,Americas,60,9,0,0,0,0,0,0,0
Cuba,1964,country,1900,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,73,3,24,2.619048,0,0,0,0,-1,164,47,67,12.0,0.0,0.007576,0,0,6,ATH,0.007576,Americas,64,10,0,0,0,1,0,1,1
Cuba,1968,country,1900,2024,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,177,50,78,1.986842,0,0,0,0,-1,174,47,67,14.0,4.0,0.070042,0,0,14,BOX,0.049587,Americas,68,11,0,0,0,4,0,4,1
Cuba,1972,country,1900,2024,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,201,166,35,69,-0.114537,0,0,0,0,-1,201,47,67,27.0,0.0,0.450993,0,0,15,BKB,0.235294,Americas,72,12,0,0,3,1,4,8,1
Cuba,1976,country,1900,2024,3.0,1.0,4.0,8.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,194,164,30,76,-0.034826,0,0,0,0,-1,199,48,68,8.0,10.0,0.738761,0,0,16,BOX,0.349587,Americas,76,13,0,0,6,4,3,13,1
Cuba,1980,country,1900,2024,6.0,4.0,3.0,13.0,1.0,3.0,1.0,4.0,8.0,1.0,0.0,4.0,0.0,4.0,1.0,288,252,36,92,0.484536,0,0,0,0,-1,204,47,67,6.0,1.0,1.000438,0,0,20,BOX,0.542975,Americas,80,14,0,0,8,7,5,20,1
Cuba,1984,country,1900,2024,8.0,7.0,5.0,20.0,1.0,6.0,4.0,3.0,13.0,1.0,3.0,1.0,4.0,8.0,1.0,0,0,0,0,,0,0,0,0,-1,225,46,66,21.0,0.0,,0,0,0,,,Americas,84,14,0,0,0,0,0,0,0
Cuba,1988,country,1900,2024,8.0,7.0,5.0,20.0,1.0,6.0,4.0,3.0,13.0,1.0,3.0,1.0,4.0,8.0,1.0,0,0,0,0,,0,0,0,0,-1,243,47,67,19.0,1.0,,0,0,0,,,Americas,88,14,0,0,0,0,0,0,0
Cuba,1992,country,1900,2024,8.0,7.0,5.0,20.0,1.0,6.0,4.0,3.0,13.0,1.0,3.0,1.0,4.0,8.0,1.0,196,139,57,90,-0.319444,0,0,0,0,-1,265,48,68,23.0,1.0,2.941497,0,1,16,BSB,1.0,Americas,92,15,0,0,14,6,11,31,1
Cuba,1996,country,1900,2024,14.0,6.0,11.0,31.0,1.0,8.0,7.0,5.0,20.0,1.0,6.0,4.0,3.0,13.0,1.0,178,118,60,84,-0.091837,0,0,0,0,-1,278,48,68,15.0,1.0,2.745755,0,1,16,BSB,1.0,Americas,96,16,0,0,9,8,8,25,1
Cuba,2000,country,1900,2024,9.0,8.0,8.0,25.0,1.0,14.0,6.0,11.0,31.0,1.0,8.0,7.0,5.0,20.0,1.0,271,179,92,135,0.522472,0,0,0,0,-1,299,48,68,24.0,4.0,2.781844,0,0,26,BSB,0.818182,Americas,100,17,0,0,11,11,7,29,1
Cuba,2004,country,1900,2024,11.0,11.0,7.0,29.0,1.0,9.0,8.0,8.0,25.0,1.0,14.0,6.0,11.0,31.0,1.0,177,116,61,108,-0.346863,0,0,0,0,-1,301,48,68,4.0,2.0,2.504852,0,0,19,BSB,0.872727,Americas,104,18,0,0,9,7,11,27,1
Cuba,2008,country,1900,2024,9.0,7.0,11.0,27.0,1.0,11.0,11.0,7.0,29.0,1.0,9.0,8.0,8.0,25.0,1.0,171,110,61,102,-0.033898,0,0,0,0,-1,302,48,68,5.0,4.0,1.9463059999999999,0,0,20,BSB,0.727273,Americas,108,19,1,1,2,11,11,24,1
Cuba,2012,country,1900,2024,2.0,11.0,11.0,24.0,1.0,9.0,7.0,11.0,27.0,1.0,11.0,11.0,7.0,29.0,1.0,118,70,48,86,-0.309942,0,0,0,0,-1,302,48,68,2.0,2.0,0.7976850000000001,0,0,16,BOX,0.308709,Americas,112,20,0,0,5,3,6,14,1
Cuba,2016,country,1900,2024,5.0,3.0,6.0,14.0,1.0,2.0,11.0,11.0,24.0,1.0,9.0,7.0,11.0,27.0,1.0,143,100,43,99,0.211864,0,0,0,0,-1,306,48,68,5.0,1.0,0.7279990000000001,0,0,21,WRG,0.274892,Americas,116,21,0,0,5,2,4,11,1
Cuba,2020,country,1900,2024,5.0,2.0,4.0,11.0,1.0,5.0,3.0,6.0,14.0,1.0,2.0,11.0,11.0,24.0,1.0,82,39,43,64,-0.426573,0,0,0,0,-1,316,48,68,33.0,23.0,0.793185,0,0,16,WRG,0.321861,Americas,120,22,0,0,7,3,5,15,1
Cuba,2024,country,1900,2024,7.0,3.0,5.0,15.0,1.0,5.0,2.0,4.0,11.0,1.0,5.0,3.0,6.0,14.0,1.0,69,34,35,52,-0.158537,0,0,0,0,-1,297,48,68,6.0,25.0,0.66276,0,0,16,WRG,0.310606,Americas,124,23,0,0,2,1,6,9,1
Cyprus,1980,country,1980,2024,,,,,,,,,,,,,,,,15,13,2,13,,0,0,0,0,-1,204,47,67,6.0,1.0,0.0,0,0,3,JUD,0.0,Europe,0,1,0,0,0,0,0,0,0
Cyprus,1984,country,1980,2024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,12,12,0,9,-0.2,0,0,0,0,-1,225,46,66,21.0,0.0,0.0,0,0,4,ATH,0.0,Europe,4,2,0,0,0,0,0,0,0
Cyprus,1988,country,1980,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11,8,3,10,-0.083333,0,0,0,0,-1,243,47,67,19.0,1.0,0.0,0,0,4,ATH,0.0,Europe,8,3,0,0,0,0,0,0,0
Cyprus,1992,country,1980,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,15,4,17,0.727273,0,0,0,0,-1,265,48,68,23.0,1.0,0.0,0,0,8,ARC,0.0,Europe,12,4,0,0,0,0,0,0,0
Cyprus,1996,country,1980,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,20,4,16,0.263158,0,0,0,0,-1,278,48,68,15.0,1.0,0.0,0,0,5,ATH,0.0,Europe,16,5,0,0,0,0,0,0,0
Cyprus,2000,country,1980,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,19,5,20,0.0,0,0,0,0,-1,299,48,68,24.0,4.0,0.0,0,0,4,ATH,0.0,Europe,20,6,0,0,0,0,0,0,0
Cyprus,2004,country,1980,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,14,7,20,-0.125,0,0,0,0,-1,301,48,68,4.0,2.0,0.0,0,0,7,ATH,0.0,Europe,24,7,0,0,0,0,0,0,0
Cyprus,2008,country,1980,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,7,11,17,-0.142857,0,0,0,0,-1,302,48,68,5.0,4.0,0.0,0,0,6,ARC,0.0,Europe,28,8,0,0,0,0,0,0,0
Cyprus,2012,country,1980,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,9,4,12,-0.277778,0,0,0,0,-1,302,48,68,2.0,2.0,0.027273,0,0,7,SAL,0.027273,Europe,32,9,0,0,0,1,0,1,1
Cyprus,2016,country,1980,2024,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,14,7,19,0.615385,0,0,0,0,-1,306,48,68,5.0,1.0,0.019091,0,0,6,SAL,0.019091,Europe,36,10,0,0,0,0,0,0,0
Cyprus,2020,country,1980,2024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23,16,7,22,0.095238,0,0,0,0,-1,316,48,68,33.0,23.0,0.013636,0,0,6,SAL,0.013636,Europe,40,11,0,0,0,0,0,0,0
Cyprus,2024,country,1980,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23,13,10,23,0.0,0,0,0,0,-1,297,48,68,6.0,25.0,0.027273,0,0,9,SAL,0.027273,Europe,44,12,0,0,0,1,0,1,1
Czech Republic,1996,country,1996,2024,,,,,,,,,,,,,,,,169,101,68,110,,0,0,0,0,-1,278,48,68,15.0,1.0,1.034243,0,0,20,CSL,0.55,Europe,0,1,1,1,4,3,4,11,1
Czech Republic,2000,country,1996,2024,4.0,3.0,4.0,11.0,1.0,,,,,,,,,,,162,111,51,96,-0.04142,0,0,0,0,-1,299,48,68,24.0,4.0,0.9163410000000001,0,0,23,CSL,0.432353,Europe,4,2,1,2,2,3,3,8,1
Czech Republic,2004,country,1996,2024,2.0,3.0,3.0,8.0,1.0,4.0,3.0,4.0,11.0,1.0,,,,,,171,95,76,104,0.055556,0,0,0,0,-1,301,48,68,4.0,2.0,0.793049,0,0,23,CSL,0.281818,Europe,8,3,1,2,1,3,5,9,1
Czech Republic,2008,country,1996,2024,1.0,3.0,5.0,9.0,1.0,2.0,3.0,3.0,8.0,1.0,4.0,3.0,4.0,11.0,1.0,158,87,71,105,-0.076023,0,0,0,0,-1,302,48,68,5.0,4.0,0.49889500000000003,0,0,25,CSL,0.179545,Europe,12,4,1,1,3,3,0,6,1
Czech Republic,2012,country,1996,2024,3.0,3.0,0.0,6.0,1.0,1.0,3.0,5.0,9.0,1.0,2.0,3.0,3.0,8.0,1.0,159,81,78,99,0.006329,0,0,0,0,-1,302,48,68,2.0,2.0,0.90583,0,0,25,MPN,0.272727,Europe,16,5,1,3,4,3,3,10,1
Czech Republic,2016,country,1996,2024,4.0,3.0,3.0,10.0,1.0,3.0,3.0,0.0,6.0,1.0,1.0,3.0,5.0,9.0,1.0,135,79,56,92,-0.150943,0,0,0,0,-1,306,48,68,5.0,1.0,0.9339200000000001,0,0,23,MTB,0.295455,Europe,20,6,1,1,1,2,7,10,1
Czech Republic,2020,country,1996,2024,1.0,2.0,7.0,10.0,1.0,4.0,3.0,3.0,10.0,1.0,3.0,3.0,0.0,6.0,1.0,151,94,57,89,0.118519,0,0,0,0,-1,316,48,68,33.0,23.0,1.049209,0,0,26,TEN,0.249091,Europe,24,7,0,0,4,4,3,11,1
Czech Republic,2024,country,1996,2024,4.0,4.0,3.0,11.0,1.0,1.0,2.0,7.0,10.0,1.0,4.0,3.0,3.0,10.0,1.0,149,79,70,94,-0.013245,0,0,0,0,-1,297,48,68,6.0,25.0,0.724049,0,0,23,TEN,0.27,Europe,28,8,0,0,3,0,2,5,1
Czechoslovakia,1920,historical_different,1920,1992,,,,,,,,,,,,,,,,182,181,1,53,,0,0,0,0,-1,156,48,67,58.0,4.0,0.08,0,0,12,TEN,0.08,Europe,0,1,1,1,0,0,2,2,1
Czechoslovakia,1924,historical_different,1920,1992,0.0,0.0,2.0,2.0,1.0,,,,,,,,,,,241,237,4,75,0.324176,0,0,0,0,-1,126,45,62,12.0,42.0,0.406797,0,0,18,GAR,0.326797,Europe,4,2,1,1,1,4,5,10,1
Czechoslovakia,1928,historical_different,1920,1992,1.0,4.0,5.0,10.0,1.0,0.0,0.0,2.0,2.0,1.0,,,,,,147,146,1,51,-0.390041,0,0,0,0,-1,110,48,68,3.0,19.0,0.834977,0,0,16,GAR,0.358586,Europe,8,3,0,0,2,5,2,9,1
Czechoslovakia,1932,historical_different,1920,1992,2.0,5.0,2.0,9.0,1.0,1.0,4.0,5.0,10.0,1.0,0.0,0.0,2.0,2.0,1.0,28,28,0,15,-0.809524,0,0,0,0,-1,127,48,67,18.0,1.0,0.26614,0,0,3,WLF,0.189091,Europe,12,4,0,0,1,3,2,6,1
Czechoslovakia,1936,historical_different,1920,1992,1.0,3.0,2.0,6.0,1.0,2.0,5.0,2.0,9.0,1.0,1.0,4.0,5.0,10.0,1.0,286,271,15,102,9.214286,0,0,0,0,-1,129,48,67,4.0,2.0,1.0996540000000001,0,0,19,CSP,0.288889,Europe,16,5,0,0,3,5,1,9,1
Czechoslovakia,1948,historical_different,1920,1992,3.0,5.0,1.0,9.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,5.0,2.0,9.0,1.0,151,136,15,57,-0.472028,0,0,0,0,-1,136,48,68,9.0,2.0,0.75199,0,0,11,CSP,0.354248,Europe,28,6,0,0,6,2,3,11,1
Czechoslovakia,1952,historical_different,1920,1992,6.0,2.0,3.0,11.0,1.0,3.0,5.0,1.0,9.0,1.0,1.0,3.0,2.0,6.0,1.0,218,157,61,70,0.443709,0,0,0,0,-1,149,48,68,12.0,0.0,0.800837,0,0,13,CSP,0.293939,Europe,32,7,0,0,7,3,3,13,1
Czechoslovakia,1956,historical_different,1920,1992,7.0,3.0,3.0,13.0,1.0,6.0,2.0,3.0,11.0,1.0,3.0,5.0,1.0,9.0,1.0,161,112,49,54,-0.261468,0,0,0,0,-1,149,48,68,2.0,2.0,0.651236,0,0,11,CTR,0.176471,Europe,36,8,0,0,1,4,1,6,1
Czechoslovakia,1960,historical_different,1920,1992,1.0,4.0,1.0,6.0,1.0,7.0,3.0,3.0,13.0,1.0,6.0,2.0,3.0,11.0,1.0,202,153,49,75,0.254658,0,0,0,0,-1,152,48,67,6.0,3.0,0.571915,0,0,14,ROW,0.123377,Europe,40,9,0,0,3,2,3,8,1
Czechoslovakia,1964,historical_different,1920,1992,3.0,2.0,3.0,8.0,1.0,1.0,4.0,1.0,6.0,1.0,7.0,3.0,3.0,13.0,1.0,187,147,40,64,-0.074257,0,0,0,0,-1,164,47,67,12.0,0.0,1.5802939999999999,0,0,15,FBL,0.6,Europe,44,10,0,0,5,6,3,14,1
Czechoslovakia,1968,historical_different,1920,1992,5.0,6.0,3.0,14.0,1.0,3.0,2.0,3.0,8.0,1.0,1.0,4.0,1.0,6.0,1.0,203,143,60,66,0.085561,0,0,0,0,-1,174,47,67,14.0,4.0,1.336163,0,0,16,GAR,0.264071,Europe,48,11,0,0,7,2,4,13,1
Czechoslovakia,1972,historical_different,1920,1992,7.0,2.0,4.0,13.0,1.0,5.0,6.0,3.0,14.0,1.0,3.0,2.0,3.0,8.0,1.0,274,203,71,93,0.349754,0,0,0,0,-1,201,47,67,27.0,0.0,1.485623,0,0,20,HBL,0.6,Europe,52,12,1,1,2,4,2,8,1
Czechoslovakia,1976,historical_different,1920,1992,2.0,4.0,2.0,8.0,1.0,7.0,2.0,4.0,13.0,1.0,5.0,6.0,3.0,14.0,1.0,251,182,69,79,-0.083942,0,0,0,0,-1,199,48,68,8.0,10.0,1.223561,0,0,18,MPN,0.333333,Europe,56,13,0,0,2,2,4,8,1
Czechoslovakia,1980,historical_different,1920,1992,2.0,2.0,4.0,8.0,1.0,2.0,4.0,2.0,8.0,1.0,7.0,2.0,4.0,13.0,1.0,317,237,80,114,0.262948,0,0,0,0,-1,204,47,67,6.0,1.0,2.220848,0,1,22,FBL,1.0,Europe,60,14,0,0,2,3,9,14,1
Czechoslovakia,1984,historical_different,1920,1992,2.0,3.0,9.0,14.0,1.0,2.0,2.0,4.0,8.0,1.0,2.0,4.0,2.0,8.0,1.0,0,0,0,0,,0,0,0,0,-1,225,46,66,21.0,0.0,,0,0,0,,,Europe,64,14,0,0,0,0,0,0,0
Czechoslovakia,1988,historical_different,1920,1992,2.0,3.0,9.0,14.0,1.0,2.0,2.0,4.0,8.0,1.0,2.0,4.0,2.0,8.0,1.0,226,135,91,97,-0.287066,0,0,0,0,-1,243,47,67,19.0,1.0,0.7999550000000001,0,0,19,TEN,0.45,Europe,68,15,0,0,3,3,2,8,1
Czechoslovakia,1992,historical_different,1920,1992,3.0,3.0,2.0,8.0,1.0,2.0,3.0,9.0,14.0,1.0,2.0,2.0,4.0,8.0,1.0,269,179,90,121,0.190265,0,0,0,0,-1,265,48,68,23.0,1.0,0.7840480000000001,0,0,28,CSL,0.4,Europe,72,16,1,1,4,2,1,7,1
Democratic Republic of the Congo,1968,country,1968,2024,,,,,,,,,,,,,,,,8,8,0,2,,0,0,0,0,-1,174,47,67,14.0,4.0,0.0,0,0,1,CRD,0.0,Africa,0,1,0,0,0,0,0,0,0
Democratic Republic of the Congo,1972,country,1968,2024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0,0,0,0,,0,0,0,0,-1,201,47,67,27.0,0.0,,0,0,0,,,Africa,4,1,0,0,0,0,0,0,0
Democratic Republic of the Congo,1976,country,1968,2024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0,0,0,0,,0,0,0,0,-1,199,48,68,8.0,10.0,,0,0,0,,,Africa,8,1,0,0,0,0,0,0,0
Democratic Republic of the Congo,1980,country,1968,2024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0,0,0,0,,0,0,0,0,-1,204,47,67,6.0,1.0,,0,0,0,,,Africa,12,1,0,0,0,0,0,0,0
Democratic Republic of the Congo,1984,country,1968,2024,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9,8,1,9,0.125,0,0,0,0,-1,225,46,66,21.0,0.0,0.0,0,0,2,ATH,0.0,Africa,16,2,0,0,0,0,0,0,0
Democratic Republic of the Congo,1988,country,1968,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,21,18,3,15,1.333333,0,0,0,0,-1,243,47,67,19.0,1.0,0.0,0,0,3,ATH,0.0,Africa,20,3,0,0,0,0,0,0,0
Democratic Republic of the Congo,1992,country,1968,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,17,2,14,-0.095238,0,0,0,0,-1,265,48,68,23.0,1.0,0.0,0,0,4,ATH,0.0,Africa,24,4,0,0,0,0,0,0,0
Democratic Republic of the Congo,1996,country,1968,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,2,12,2,-0.263158,0,0,0,0,-1,278,48,68,15.0,1.0,0.0,0,0,2,ATH,0.0,Africa,28,5,0,0,0,0,0,0,0
Democratic Republic of the Congo,2000,country,1968,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2,3,-0.785714,0,0,0,0,-1,299,48,68,24.0,4.0,0.0,0,0,1,ATH,0.0,Africa,32,6,0,0,0,0,0,0,0
Democratic Republic of the Congo,2004,country,1968,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,1,4,1.0,0,0,0,0,-1,301,48,68,4.0,2.0,0.0,0,0,2,ATH,0.0,Africa,36,7,0,0,0,0,0,0,0
Democratic Republic of the Congo,2008,country,1968,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,5,-0.166667,0,0,0,0,-1,302,48,68,5.0,4.0,0.0,0,0,4,ATH,0.0,Africa,40,8,0,0,0,0,0,0,0
Democratic Republic of the Congo,2012,country,1968,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,4,-0.2,0,0,0,0,-1,302,48,68,2.0,2.0,0.0,0,0,3,ATH,0.0,Africa,44,9,0,0,0,0,0,0,0
Democratic Republic of the Congo,2016,country,1968,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,2,4,0.0,0,0,0,0,-1,306,48,68,5.0,1.0,0.0,0,0,3,ATH,0.0,Africa,48,10,0,0,0,0,0,0,0
Democratic Republic of the Congo,2020,country,1968,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,3,4,7,0.75,0,0,0,0,-1,316,48,68,33.0,23.0,0.0,0,0,4,ATH,0.0,Africa,52,11,0,0,0,0,0,0,0
Democratic Republic of the Congo,2024,country,1968,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,3,6,-0.142857,0,0,0,0,-1,297,48,68,6.0,25.0,0.0,0,0,4,ATH,0.0,Africa,56,12,0,0,0,0,0,0,0
